mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_46467,N=C1NCC2(CC2)C1=O,2.98252,1.52667,1.10388,5.876,76.68,-0.2343,-0.0478,0.1865,1086.7986,0.137061,-418.026133,-418.017897,-418.016952,-418.060271,30.567
gdb_115643,CCC1COC11COC1,2.81479,1.15159,0.95653,2.6376,78.08,-0.2471,0.0678,0.3149,1319.349,0.181808,-424.188701,-424.17954,-424.178596,-424.223464,33.433
gdb_130246,NC1=NOC(=N1)C1CO1,5.96811,0.99484,0.90441,2.0435,65.51,-0.2421,-0.0266,0.2154,1233.219,0.101866,-469.981486,-469.97392,-469.972975,-470.01417,27.663
gdb_128735,COc1c(non1)CN,2.06348,1.67628,0.96998,4.3388,67.26,-0.2503,-0.0309,0.2194,1184.7681,0.124264,-471.145526,-471.136738,-471.135794,-471.179643,30.832
gdb_120540,OCCC1CC(C1)C=O,5.97583,0.59525,0.57347,2.9521,80.5,-0.2456,-0.0192,0.2264,1904.611,0.180799,-424.219028,-424.208995,-424.20805,-424.255338,35.497
gdb_70765,CC12CC3(C#C)C1OC23,3.96757,1.30926,1.11462,1.9063,80.71,-0.2361,0.0324,0.2686,1104.3587,0.133697,-384.568951,-384.560981,-384.560036,-384.601029,31.444
gdb_840,Cc1c[nH]c(n1)O,6.86805,2.13225,1.64364,1.8932,55.58,-0.198,0.0562,0.2542,722.6311,0.103147,-340.686134,-340.679625,-340.678681,-340.716208,24.147
gdb_105192,CCC1(CC1C)C(C)=O,1.80629,1.44058,1.04269,2.753,87.01,-0.2372,-0.0066,0.2307,1323.4764,0.203193,-388.312699,-388.302076,-388.301132,-388.348177,39.307
gdb_126565,CCCc1c(n[nH]n1)N,3.17528,1.00922,0.81507,1.4777,78.17,-0.2119,0.0107,0.2226,1434.176,0.160995,-415.403722,-415.39438,-415.393435,-415.438627,33.82
gdb_103757,CCC1(O)CC1(O)CO,3.25454,1.00825,0.89308,1.297,75.7,-0.2356,0.0651,0.3007,1385.943,0.178953,-461.340829,-461.330125,-461.329181,-461.376131,39.772
gdb_101566,CCC(=O)CC(C)OC,2.57565,0.90995,0.79528,2.1564,83.02,-0.2365,-0.0041,0.2324,1604.2183,0.20175,-425.448615,-425.437055,-425.436111,-425.486824,40.055
gdb_122165,CCCOC1(C)CC1C,2.73316,0.84074,0.73454,0.8775,90.62,-0.2414,0.089,0.3304,1727.5126,0.226049,-389.484884,-389.473628,-389.472683,-389.521636,41.061
gdb_72833,OC12CCC1C(=N)OC2,2.64905,1.55676,1.30048,4.0843,72.8,-0.2529,0.0263,0.2792,1035.1552,0.148713,-439.090885,-439.082927,-439.081982,-439.123413,30.784
gdb_77456,CC1C2(C)OC(=O)C12O,1.89995,1.5806,1.49693,4.2513,69.29,-0.2575,0.0007,0.2582,1054.3365,0.133206,-458.9646,-458.955483,-458.954539,-458.997989,33.549
gdb_5615,CCc1c[nH]cc1N,3.1437,1.78748,1.2424,1.7951,74.86,-0.1749,0.0565,0.2314,1004.142,0.155158,-344.019692,-344.011179,-344.010235,-344.052477,31.768
gdb_53462,CC#CCC#CCC#N,5.01855,0.48266,0.46571,4.2635,85.92,-0.2551,0.017,0.2721,2301.9751,0.121489,-363.570829,-363.560271,-363.559327,-363.610987,34.391
gdb_58054,CC(O)C(C#C)N1CC1,2.05555,1.41718,1.09511,1.385,81.11,-0.2432,0.0407,0.284,1222.8674,0.168361,-403.075926,-403.065974,-403.06503,-403.110748,37.074
gdb_97283,CN=CN(C=O)C1CC1,2.04029,1.21884,0.81698,3.7621,83.46,-0.2344,-0.0206,0.2139,1433.5206,0.158074,-419.210518,-419.200952,-419.200008,-419.245723,33.963
gdb_41515,C1OC2=NCCN3C1C23,3.01341,2.05239,1.52537,2.2239,71.57,-0.2331,-0.0116,0.2215,877.8572,0.139129,-417.951474,-417.945136,-417.944192,-417.981912,26.284
gdb_37573,C1CN2C3C4NC3C24C1,3.75142,1.63427,1.40112,1.1383,78.99,-0.2132,0.0685,0.2817,965.686,0.162235,-381.94727,-381.940676,-381.939732,-381.978104,27.677
gdb_92776,CN1CC=C(C1=O)C=O,3.22369,1.30823,0.94157,6.6014,75.22,-0.2439,-0.0732,0.1707,1195.0943,0.123693,-437.93994,-437.931349,-437.930405,-437.973647,30.178
gdb_24345,c1c2c(co1)COCC2,3.55922,1.48332,1.08616,0.8728,73.57,-0.2182,0.0157,0.2339,1066.8882,0.139302,-421.85618,-421.849329,-421.848385,-421.88746,27.258
gdb_42525,C1CC12CC3(C2=O)CC3,3.29351,1.2697,1.07831,2.8653,83.38,-0.2323,-0.0159,0.2163,1180.8554,0.158839,-385.877622,-385.869246,-385.868302,-385.910785,32.044
gdb_126595,CCCCc1nnon1,5.52744,0.66959,0.64135,3.0777,74.33,-0.3118,-0.0674,0.2444,1755.9863,0.146704,-435.226714,-435.217789,-435.216845,-435.261882,31.278
gdb_94879,CC1OCC23CC12CO3,2.94367,1.6236,1.36696,1.3277,73.99,-0.2336,0.0521,0.2857,1007.3889,0.15998,-422.972383,-422.96479,-422.963846,-423.004028,30.416
gdb_114382,CC1(C)C2C(CO)CN12,3.36629,1.02159,0.95414,2.6615,82.65,-0.2228,0.0702,0.293,1352.5711,0.193153,-404.297434,-404.287703,-404.286759,-404.331798,36.804
gdb_26927,Cc1c(c(c[nH]1)O)C=O,2.45185,1.624,0.98296,5.5174,76.74,-0.1998,-0.0357,0.1641,1142.8283,0.124735,-437.949904,-437.941483,-437.940539,-437.983421,30.991
gdb_122332,C1CC=C(C1)CCCO,4.55768,0.62498,0.59223,1.3784,89.45,-0.2246,0.0346,0.2592,1947.6693,0.206055,-388.306575,-388.296529,-388.295584,-388.342869,36.269
gdb_69969,CC12NC1C1CCC21C,2.40153,1.80892,1.35178,1.7024,85.64,-0.2158,0.0806,0.2964,1067.1775,0.194391,-367.158621,-367.150116,-367.149172,-367.19086,34.568
gdb_6380,COC(=O)CC(C)O,5.2291,1.04836,0.90782,2.9911,65.58,-0.2561,0.0033,0.2595,1283.6433,0.151731,-422.118347,-422.109008,-422.108064,-422.153026,32.638
gdb_121950,COCCC(O)C1CO1,5.31246,0.61988,0.59458,1.4726,76.45,-0.25,0.0831,0.3331,1908.299,0.180331,-461.323909,-461.313659,-461.312715,-461.360172,36.155
gdb_44131,O=C1NC2C(O1)C2C#N,2.67696,1.6706,1.3516,6.4977,62.02,-0.2758,0.0073,0.2831,932.1854,0.090766,-452.781638,-452.774608,-452.773664,-452.813482,26.195
gdb_99019,CC(C)(C)NC(=O)CO,3.2755,0.87629,0.82091,4.3171,79.6,-0.2533,0.0217,0.275,1523.5631,0.191232,-441.52859,-441.517659,-441.516715,-441.564548,40.225
gdb_75277,CC1=CCC2C1NC2=O,3.01687,1.42989,1.1358,3.7697,77.62,-0.2424,0.0103,0.2527,1106.594,0.148964,-401.991661,-401.983717,-401.982773,-402.024167,30.481
gdb_31386,c1c[nH]c(cc1=O)CO,2.87885,1.262,0.88405,7.8828,75.65,-0.2089,-0.0079,0.201,1243.217,0.125496,-437.933917,-437.925579,-437.924635,-437.967479,30.572
gdb_84255,OC1C=C2CN3CC1C23,3.431,1.65863,1.43461,1.6442,77.2,-0.2095,-0.0056,0.2039,939.029,0.149777,-401.863765,-401.856874,-401.85593,-401.894671,28.548
gdb_133840,CC12C3C1C1=CC3CC21,3.02495,2.02899,1.88358,2.7836,82.16,-0.1878,0.0085,0.1963,856.3923,0.159954,-348.639983,-348.633045,-348.632101,-348.670583,29.361
gdb_14711,CCCN=COCC,7.4015,0.65834,0.61612,2.8178,80.62,-0.2402,0.0297,0.2699,1881.393,0.186361,-366.265302,-366.25497,-366.254026,-366.302152,35.125
gdb_86307,CC1CN(C)C11COC1,1.96236,1.72017,1.13589,1.9354,82.22,-0.2126,0.0728,0.2854,1185.4981,0.19349,-404.303025,-404.293718,-404.292774,-404.337162,34.887
gdb_78531,CC12OC1C1(C)C(O)C21,2.38842,1.60317,1.263,3.2228,75.39,-0.2271,0.0568,0.2839,1090.9814,0.156989,-422.955388,-422.946771,-422.945826,-422.987935,33.954
gdb_76005,CC1(C#N)C(O)C1C#C,2.75047,1.18109,1.07991,4.2982,77.57,-0.2669,-0.0025,0.2645,1167.7636,0.121324,-400.714083,-400.70454,-400.703596,-400.748224,34.586
gdb_9980,C(C#N)N(C=N)C=N,2.61325,1.67317,1.11964,3.1734,67.33,-0.2539,-0.027,0.2269,1024.1673,0.10778,-374.913153,-374.904956,-374.904012,-374.947596,27.889
gdb_54259,CC(=O)C1(C)COCO1,2.38637,1.41753,1.33072,2.0035,70.76,-0.2375,-0.0181,0.2195,1093.3558,0.157039,-460.185509,-460.176071,-460.175126,-460.220671,33.839
gdb_102329,CCC(CC)(C#N)C#N,1.83685,1.39274,1.16538,4.2471,79.65,-0.331,-0.0092,0.3218,1226.8488,0.157449,-382.106175,-382.095837,-382.094893,-382.141314,36.613
gdb_130306,c1cn2c(noc2n1)N,3.55858,1.77704,1.1872,5.6111,65.03,-0.2274,-0.0069,0.2205,937.6756,0.092394,-448.925092,-448.918571,-448.917627,-448.955852,25.456
gdb_39855,C1CC11C2OC3C2OC13,3.15116,1.87811,1.52028,0.4651,70.86,-0.2399,0.0602,0.3001,894.7222,0.137302,-421.745917,-421.739562,-421.738618,-421.776451,26.646
gdb_30064,CN1C=NC=C1C1CN1,2.99502,1.3841,1.0116,2.4155,78.7,-0.2194,0.0206,0.24,1169.782,0.150292,-398.136009,-398.12772,-398.126776,-398.169675,30.11
gdb_8212,CC12COCC1(C)O2,2.75715,2.41757,1.58942,2.5495,67.52,-0.2486,0.0812,0.3298,865.7479,0.152621,-384.939056,-384.931046,-384.930102,-384.970927,30.059
gdb_102670,CCC(CC)CCC#C,2.13368,0.78716,0.61243,0.9021,95.9,-0.2566,0.0591,0.3157,1911.2564,0.226061,-352.336041,-352.324359,-352.323415,-352.373776,42.174
gdb_65006,CC1(CO1)C(C#C)C#C,1.97506,1.50383,1.08922,1.5743,79.1,-0.2612,0.0296,0.2908,1174.016,0.131465,-384.595602,-384.585938,-384.584994,-384.630068,35.674
gdb_97121,CN=C1OCC1N(C)C,2.85262,1.15731,0.86624,1.9457,83.2,-0.2202,0.0267,0.2469,1392.9312,0.181111,-420.382112,-420.372027,-420.371083,-420.41749,35.81
gdb_52644,CC#CC(C)C(=O)C#N,3.84232,0.81003,0.70691,3.9685,80.07,-0.2655,-0.0865,0.1791,1574.7439,0.120569,-400.746094,-400.735613,-400.734669,-400.783868,34.637
gdb_82800,OC1C2OC3C=CC2C13,3.86081,1.66069,1.52954,1.8,70.83,-0.2376,-0.0004,0.2373,889.7883,0.138883,-421.800604,-421.794412,-421.793468,-421.830755,26.769
gdb_96885,CN=C1NC(C=O)C1O,2.46758,1.28983,1.05727,1.4821,71.96,-0.2416,-0.0353,0.2063,1192.4927,0.133757,-455.131353,-455.121708,-455.120763,-455.166857,33.19
gdb_110244,CC1C2C(CO)C1C2=O,2.27902,1.31747,0.95291,3.1112,76.72,-0.2395,0.0108,0.2502,1259.4616,0.158286,-422.972106,-422.963022,-422.962078,-423.006892,33.423
gdb_1673,CCC(C)C(C)=O,4.2449,1.58744,1.42574,2.5242,67.72,-0.2375,-0.0074,0.23,960.7105,0.16883,-310.952127,-310.942916,-310.941972,-310.986289,31.979
gdb_32158,COc1cc(ncn1)O,4.17407,1.16057,0.9133,0.6328,71.54,-0.2495,-0.0182,0.2313,1210.3491,0.114679,-454.017155,-454.009529,-454.008585,-454.049484,28.205
gdb_120671,OCCC1NC11CCC1,4.25687,0.73807,0.69384,1.9297,83.45,-0.2364,0.081,0.3174,1692.5994,0.194186,-404.307974,-404.298375,-404.297431,-404.343126,35.642
gdb_73876,CC1=C(C(=O)NC1)C=O,2.23326,1.66581,0.96554,5.2816,74.49,-0.2434,-0.0733,0.1701,1158.6681,0.123552,-437.956133,-437.947283,-437.946339,-437.990132,31.115
gdb_66031,CC1(OCC1C#C)C#C,2.56786,1.26498,1.12642,1.3375,81.01,-0.2549,0.0137,0.2686,1163.0311,0.132231,-384.602162,-384.592783,-384.591839,-384.636399,34.837
gdb_12827,OC12CC1COCC2,3.39938,1.94835,1.56437,2.0473,67.09,-0.2472,0.0784,0.3256,865.7381,0.155198,-384.925691,-384.918519,-384.917575,-384.95664,28.625
gdb_95738,CC1CCOC(=N1)C#N,2.94648,1.24602,0.91704,5.7728,76.75,-0.2752,-0.0456,0.2296,1249.0249,0.137017,-418.036994,-418.028715,-418.027771,-418.070054,30.631
gdb_23301,CC1=CC(=NO)C2CC12,2.86774,1.29965,0.95622,1.7015,85.93,-0.2115,-0.0262,0.1853,1234.1896,0.147704,-401.918929,-401.910651,-401.909707,-401.951546,32.098
gdb_36885,C1CC1OC1C2CC1O2,5.00521,0.91298,0.87132,1.759,76.49,-0.2379,0.0785,0.3165,1376.1365,0.158524,-422.922899,-422.914969,-422.914025,-422.956424,30.468
gdb_27003,c1coc(c1N)CC#N,3.23437,1.29498,0.96499,2.6166,72.1,-0.2031,0.0094,0.2125,1152.4392,0.113723,-416.844523,-416.83634,-416.835396,-416.877829,30.048
gdb_105347,CCC1(CC2CN12)C=O,2.29269,1.53903,1.1675,2.7803,78.69,-0.2429,-0.0245,0.2184,1141.0478,0.1696,-403.112607,-403.103614,-403.10267,-403.146505,33.672
gdb_130395,C(c1c(onn1)CO)N,2.12339,1.63902,1.00423,3.6061,67.27,-0.243,-0.0422,0.2009,1145.8769,0.124479,-471.16488,-471.156134,-471.155189,-471.199138,31.072
gdb_29875,Cc1nc(=O)ccn1C,3.10664,1.42332,0.98818,7.9132,79.1,-0.2226,-0.0179,0.2047,1165.4927,0.136901,-418.070546,-418.06211,-418.061165,-418.103969,30.893
gdb_108981,COC1=NC2CC(C2)N1,3.90664,1.28334,1.14325,1.6306,76.35,-0.2132,0.0491,0.2623,1127.7749,0.162003,-419.205084,-419.197338,-419.196394,-419.237191,30.508
gdb_71045,CC12CC3=CC4C1N4C23,3.12142,2.12621,1.63865,2.1693,80.39,-0.2055,-0.0311,0.1744,865.0065,0.14897,-364.700816,-364.694245,-364.6933,-364.731144,28.01
gdb_105088,CCC1(CO1)C1OC1C,2.91438,1.10456,1.04782,2.1756,78.48,-0.2598,0.0831,0.3429,1297.587,0.18012,-424.191924,-424.182183,-424.181239,-424.226831,35.909
gdb_8665,CCC(C)(C=O)C=O,2.18021,1.79297,1.42158,3.5558,68.24,-0.2521,-0.0396,0.2125,1003.3729,0.149653,-384.961748,-384.952085,-384.95114,-384.996558,33.361
gdb_425,CN1CCC1=O,4.92227,4.22037,2.37488,3.6013,51.94,-0.2414,0.0394,0.2809,542.8932,0.108561,-286.514923,-286.508751,-286.507807,-286.544706,21.114
gdb_99516,CC(C)(O)C(CO)C#C,1.80411,1.54464,1.03431,2.9571,80.29,-0.2465,0.0435,0.29,1249.0999,0.178606,-424.193824,-424.183039,-424.182095,-424.228893,40.721
gdb_55532,CC(=O)CC(=O)C1CC1,4.09504,0.82643,0.77147,3.5888,78.42,-0.2423,-0.0241,0.2182,1529.4547,0.156336,-423.057372,-423.047541,-423.046597,-423.094102,34.57
gdb_4826,Cc1[nH]c(cn1)CO,4.77788,1.34133,1.10305,2.0378,68.48,-0.2155,0.0223,0.2377,1066.4404,0.131752,-379.964915,-379.956892,-379.955948,-379.997929,28.636
gdb_51038,C1CC(C1)(C#N)OC=O,2.50695,1.26743,0.99357,4.4325,70.42,-0.291,-0.0162,0.2749,1201.0247,0.122865,-437.903573,-437.894827,-437.893883,-437.937828,30.816
gdb_133091,c1cc(cc(c1)F)CO,3.53627,1.05171,0.82631,0.8011,74.74,-0.2421,-0.0127,0.2294,1300.3332,0.124987,-445.914131,-445.90636,-445.905416,-445.946952,29.499
gdb_12184,CC1CC(C#N)C1=O,3.7335,1.46031,1.2129,5.3216,66.95,-0.2651,-0.0445,0.2206,1000.1482,0.117904,-362.688466,-362.680523,-362.679579,-362.721275,28.175
gdb_117634,CC(O)(CCO)C(N)=O,2.73345,1.06483,0.9888,2.9683,71.21,-0.2341,0.0378,0.2719,1296.5823,0.169072,-477.460549,-477.45014,-477.449196,-477.496118,38.653
gdb_92115,CC1CC2CC3(CC3)C12,2.5436,1.54004,1.16646,0.1877,89.17,-0.2525,0.0784,0.3308,1168.8045,0.206518,-351.117978,-351.109446,-351.108502,-351.151217,34.295
gdb_125737,Cc1noc(=O)n1C=O,2.36205,1.8423,1.04178,5.7855,61.83,-0.2783,-0.0598,0.2185,1048.2507,0.0882,-489.921425,-489.913601,-489.912657,-489.954097,27.651
gdb_113953,COC1CC1OC1CC1,3.05583,0.99239,0.85878,1.4205,79.97,-0.2308,0.0759,0.3066,1438.422,0.180187,-424.162757,-424.153108,-424.152163,-424.198619,35.208
gdb_85566,CC1CC(=O)CNC1=O,2.77064,1.36306,0.95517,0.9383,72.59,-0.2497,-0.0301,0.2196,1199.4028,0.148011,-439.15439,-439.14573,-439.144786,-439.188268,32.049
gdb_19947,O=C1CCC1C1CN1,3.87766,1.48134,1.13935,2.494,69.3,-0.2364,-0.0252,0.2112,1036.9375,0.142281,-363.838921,-363.831252,-363.830308,-363.871768,28.045
gdb_97727,OCC#CC12CN1CC2,5.10052,0.69031,0.65767,2.8274,84.86,-0.232,0.0117,0.2437,1721.3205,0.147152,-401.863841,-401.854806,-401.853862,-401.899193,32.62
gdb_53632,CC#CCCC(=O)C#N,4.69776,0.56978,0.51294,3.798,79.97,-0.2586,-0.0886,0.1701,2042.0267,0.120837,-400.74952,-400.73913,-400.738186,-400.787638,33.975
gdb_88114,OC1CC11CCN=CO1,3.51953,1.26038,1.09363,2.889,72.91,-0.2395,0.0282,0.2677,1127.6712,0.148428,-439.076237,-439.068235,-439.067291,-439.108703,31.007
gdb_35303,C#CC1CC2(NC12)C#C,5.89599,0.95153,0.89653,1.681,84.74,-0.229,0.019,0.248,1277.0021,0.12259,-363.496307,-363.487927,-363.486982,-363.529137,32.305
gdb_58436,CC(O)C1(O)C2CC1O2,2.94057,1.30458,1.24534,1.4014,70.71,-0.2525,0.0685,0.321,1102.7979,0.157872,-460.088662,-460.080181,-460.079237,-460.121474,33.591
gdb_7220,CC#CC(O)C(C)C,3.45003,1.09155,0.87123,1.9371,80.23,-0.2481,0.0402,0.2883,1377.2431,0.173544,-348.987478,-348.976827,-348.975883,-349.02455,36.855
gdb_27856,c1c(nc([nH]c1=O)N)N,2.0172,1.88286,0.97508,4.7884,73.81,-0.2019,-0.0008,0.201,1129.9093,0.115662,-450.220453,-450.21256,-450.211616,-450.252455,31.034
gdb_118474,CCOC(CO)C(C)C,2.00827,1.08111,0.79512,2.0127,86.02,-0.2469,0.0738,0.3206,1587.5368,0.226042,-426.62766,-426.615947,-426.615003,-426.665636,41.961
gdb_7711,N=C1CCNC(=O)O1,3.48671,2.03645,1.34282,4.1353,60.17,-0.271,-0.0033,0.2677,861.909,0.109555,-415.92038,-415.913512,-415.912568,-415.951879,25.252
gdb_72670,CC12CNC1(CN2)C#C,2.33183,1.49322,1.44305,1.2866,82.15,-0.2218,0.0247,0.2465,1059.3871,0.158718,-381.988402,-381.979581,-381.978637,-382.021555,34.114
gdb_43608,C#CC1(CC(=O)C1)C#N,2.34911,1.3685,1.01036,2.5888,72.86,-0.2697,-0.0485,0.2213,1147.3662,0.097973,-399.527101,-399.518568,-399.517624,-399.561133,31.156
gdb_78261,CC1C2C1C1(C)C(C)C21,2.41929,1.38858,1.10604,0.1757,90.27,-0.1977,0.0815,0.2792,1256.4799,0.204479,-351.087471,-351.077974,-351.07703,-351.121037,37.041
gdb_107408,CCC12CC1CC(O)C2,2.98678,1.1599,1.04313,1.4134,85.22,-0.2519,0.0741,0.326,1290.6304,0.206584,-388.299721,-388.290611,-388.289667,-388.333168,35.963
gdb_115768,CCC1COC1CC=O,3.32482,0.82439,0.70191,3.8183,79.92,-0.2444,-0.0207,0.2237,1630.8796,0.18039,-424.219262,-424.209126,-424.208182,-424.256549,35.036
gdb_16755,CCC1=NC2CC2O1,4.81607,1.51724,1.41214,1.1996,68.46,-0.2373,0.0222,0.2595,948.4036,0.143115,-363.869965,-363.862697,-363.861753,-363.901883,27.376
gdb_59060,CC(O)C1C(C)C1(C)O,2.01031,1.24918,1.01073,1.683,82.38,-0.2394,0.075,0.3143,1345.6375,0.201988,-425.415568,-425.404313,-425.403368,-425.451396,41.66
gdb_112131,OCC1C=CCOC=N1,3.13721,1.20706,0.92951,3.0747,76.33,-0.2481,0.001,0.2491,1243.13,0.148714,-439.075744,-439.067318,-439.066374,-439.109585,31.088
gdb_124251,CC(=O)c1c(cn[nH]1)O,2.74385,1.56786,1.00399,3.2278,71.79,-0.2289,-0.058,0.171,1108.1511,0.113303,-453.992099,-453.983993,-453.983049,-454.025119,29.579
gdb_74472,CC1=CC2(CC2)C2NC12,3.0118,1.4047,1.10221,1.4368,87.27,-0.214,0.0219,0.2358,1169.7986,0.171899,-365.986361,-365.97829,-365.977346,-366.018606,32.322
gdb_70380,CC12CC1CC2(N)C#N,2.38787,1.52562,1.34704,4.2961,79.41,-0.2515,0.0282,0.2797,1065.8561,0.159209,-382.053734,-382.044814,-382.04387,-382.086687,34.397
gdb_81873,CN1C2CC2(C)OC1=O,2.91165,1.52082,1.15518,4.6969,72.67,-0.2365,0.0548,0.2913,1097.5215,0.147303,-439.125871,-439.117338,-439.116394,-439.1589,31.861
gdb_55648,CC(=N)OC(C)(C)C=O,3.05435,1.02758,0.93104,3.208,76.92,-0.2534,-0.0278,0.2256,1349.5062,0.166259,-440.312053,-440.301225,-440.300281,-440.348657,38.2
gdb_73555,CC12CCN=C1OCO2,2.73941,1.79247,1.40341,2.6445,71.42,-0.2529,0.0157,0.2686,971.775,0.149483,-439.099226,-439.091713,-439.090769,-439.130856,29.424
gdb_83703,NC1=NC2COC2C1O,2.74047,1.72412,1.25409,0.3685,69.13,-0.234,0.0202,0.2542,998.7578,0.138705,-455.141675,-455.134207,-455.133263,-455.173486,29.583
gdb_13773,CC(O)C1OC1C#N,3.72627,1.45788,1.19441,2.4605,61.73,-0.2859,-0.0097,0.2763,987.1119,0.117079,-399.780591,-399.772271,-399.771327,-399.814074,29.551
gdb_61679,CC(OC1CCC1)C=O,4.4877,0.78253,0.69367,2.8202,80.23,-0.2516,-0.0267,0.2249,1632.0713,0.179903,-424.219303,-424.209442,-424.208497,-424.25537,35.304
gdb_129594,NC1=C(C=NN1)C1CO1,3.05106,1.30629,0.96552,3.495,72.04,-0.2136,0.0276,0.2412,1175.1457,0.126125,-434.053505,-434.045315,-434.04437,-434.087332,29.964
gdb_115080,CCC1CN=COC1=O,2.35105,1.55073,1.17602,2.1623,72.1,-0.2756,-0.0271,0.2485,1107.3269,0.148207,-439.136352,-439.127845,-439.126901,-439.169998,31.079
gdb_35016,C#CC1C2OCC12C#C,2.86295,1.32442,1.08374,1.1567,80.62,-0.2414,0.0144,0.2557,1119.3771,0.109974,-383.372013,-383.363763,-383.362818,-383.404721,31.48
gdb_37380,C1C2C3CC1C1OC1C23,2.80864,2.03836,1.8264,1.9293,75.79,-0.2542,0.0831,0.3373,858.7379,0.164062,-385.886952,-385.880969,-385.880025,-385.91682,26.566
gdb_54928,NC(=O)C1CC(O1)C#N,5.12809,0.89227,0.81033,3.07,66.4,-0.2567,-0.0138,0.2429,1335.7431,0.11255,-453.967876,-453.959244,-453.9583,-454.002452,30.506
gdb_63598,CC1(C)OC1C#CC#N,4.97728,0.69377,0.65722,5.0761,86.55,-0.2786,-0.0559,0.2228,1671.6137,0.121536,-400.725495,-400.71606,-400.715116,-400.760169,33.472
gdb_113718,CCC1CC1C(C)C#C,3.19426,0.8491,0.74919,0.8144,92.71,-0.2537,0.0573,0.311,1628.2843,0.203262,-351.117034,-351.106324,-351.10538,-351.153127,39.599
gdb_44683,O=C1CN2C=NCCC12,3.50294,1.42024,1.08695,0.8219,74.33,-0.2331,-0.0402,0.193,1076.6336,0.138128,-418.016696,-418.009424,-418.00848,-418.048632,28.034
gdb_39077,C1C2OC=NCC=CC12,2.62106,1.81795,1.23264,2.1884,77.69,-0.2313,0.0028,0.2341,1019.319,0.149528,-401.923972,-401.916559,-401.915614,-401.955608,29.461
gdb_65038,CC1(CO1)C1(O)COC1,2.53702,1.44024,1.26543,2.0448,70.3,-0.2532,0.0593,0.3125,1087.422,0.156652,-460.114181,-460.104951,-460.104007,-460.148395,34.18
gdb_40809,C1CC1C1COCC=C1,3.92367,1.03018,0.86384,1.2517,85.09,-0.2426,0.022,0.2645,1374.5229,0.184113,-387.07939,-387.071097,-387.070153,-387.112598,32.238
gdb_26638,Cc1c(c(c[nH]1)C#N)O,3.36013,1.27487,0.92958,5.4555,76.89,-0.2096,-0.0085,0.2011,1187.9393,0.113276,-416.868737,-416.860072,-416.859128,-416.902135,31.367
gdb_132423,Cc1ccc([nH]c1=O)F,3.18005,1.33103,0.94371,2.7734,72.71,-0.2153,-0.0323,0.183,1152.8365,0.112929,-461.992097,-461.984364,-461.98342,-462.024399,29.217
gdb_43449,N=C1NC(=O)CC11CC1,2.96831,1.44081,1.05691,0.9504,75.66,-0.2552,-0.0052,0.25,1115.0076,0.137837,-418.060652,-418.052923,-418.051979,-418.093311,29.96
gdb_105440,OCC1(CC=CC1)C#N,2.36729,1.42102,1.16618,3.212,76.55,-0.2591,0.0075,0.2666,1121.1026,0.1483,-401.972748,-401.964187,-401.963243,-402.005994,32.213
gdb_64526,CC1(C=O)C2C3CC2C13,2.94964,1.59778,1.21608,2.5168,80.0,-0.2414,-0.022,0.2193,1057.6106,0.158217,-385.823357,-385.815408,-385.814463,-385.855718,30.925
gdb_113252,COC1CC1(N)CC#N,4.01927,0.8703,0.84113,4.0251,76.68,-0.2354,0.0318,0.2671,1419.2236,0.158022,-419.187335,-419.177496,-419.176552,-419.222341,35.589
gdb_34797,C#CC1C2CC1C1OC21,4.06376,1.3157,1.24129,1.8958,77.11,-0.2511,0.0461,0.2971,1032.6922,0.136815,-384.603612,-384.59671,-384.595766,-384.634651,28.669
gdb_22983,CC(=NO)C1CNC1=O,2.85967,1.15522,0.92151,3.0327,73.1,-0.2364,0.0046,0.241,1260.1367,0.134563,-455.128096,-455.118753,-455.117809,-455.162984,33.255
gdb_127902,CN=C1NC(=N)NN=N1,3.91902,1.21401,0.9322,2.0734,78.62,-0.2427,-0.0736,0.1691,1201.0128,0.113612,-446.283493,-446.275169,-446.274225,-446.317122,29.983
gdb_56094,CC(=N)OCC(=O)C#C,4.28897,0.78223,0.667,1.9297,74.52,-0.2663,-0.06,0.2063,1613.1849,0.120304,-437.867351,-437.857361,-437.856417,-437.904161,34.007
gdb_33399,C1CC(C1)C(C#N)C#N,2.26842,1.29338,0.86075,4.6591,77.07,-0.325,-0.008,0.317,1300.7949,0.136402,-380.881764,-380.873026,-380.872082,-380.916008,31.239
gdb_85571,CC1NC(=N)COC1=O,2.80093,1.42178,1.10196,2.3531,70.59,-0.2374,-0.0018,0.2357,1108.8808,0.137129,-455.188176,-455.179747,-455.178803,-455.221598,31.217
gdb_46481,C1CC12COC(=O)C2=O,3.03829,1.52438,1.11011,5.7066,67.02,-0.253,-0.0799,0.173,1049.1635,0.112854,-457.801422,-457.7938,-457.792856,-457.834171,28.108
gdb_115555,NC1(CCC1CO)C#N,2.71893,1.08009,1.03158,3.9231,75.89,-0.2666,0.026,0.2926,1259.1521,0.159177,-419.195933,-419.186316,-419.185372,-419.230425,35.227
gdb_108111,OCC12CC3CC1N2C3,3.40506,1.37966,1.34674,2.2293,76.9,-0.2407,0.0843,0.325,1047.4977,0.174522,-403.14633,-403.139027,-403.138083,-403.178128,29.836
